t(s),V
1359.000731,0.014169
1360.000788,0.014169
1360.999845,0.012895
1361.999902,0.016081
1362.999959,0.009710
1364.000016,0.009072
1364.999074,0.012258
1366.000131,0.012895
1367.000188,0.010347
1368.000245,0.011621
1369.000302,0.010984
1370.000360,0.009072
1371.000417,0.009072
1372.000474,0.013532
1373.000531,0.009072
1374.000588,0.011621
1375.000646,0.010347
1376.000703,0.006524
1377.000760,0.012258
1378.000817,0.010984
1379.000875,0.007161
1379.998931,0.014169
1380.999989,0.012258
1382.000046,0.012258
1383.000103,0.016081
1384.000160,0.012258
1384.999218,0.012258
1386.000275,0.012258
1387.000332,0.014169
1387.999389,0.014169
1389.000446,0.013532
1390.000504,0.015443
1391.000561,0.012895
1392.000618,0.009710
1393.000675,0.012258
1394.000732,0.012258
1395.000790,0.009710
1396.000847,0.012258
1396.999904,0.011621
1397.999961,0.013532
1399.000018,0.013532
1400.000075,0.014169
1401.000133,0.011621
1402.000190,0.014169
1403.000247,0.011621
1404.000304,0.010347
1404.999362,0.012258
1405.999419,0.012895
1406.999476,0.009072
1408.000533,0.012258
1409.000590,0.014169
1410.000648,0.012895
1411.000705,0.014169
1412.000762,0.009072
1413.000819,0.012258
1413.998876,0.009072
1414.999933,0.010347
1415.999990,0.009072
1417.000048,0.010347
1418.000105,0.012258
1419.000162,0.010984
1419.999219,0.008435
1421.000277,0.008435
1421.999334,0.009072
1423.000391,0.011621
1424.000448,0.007161
1425.000505,0.008435
1426.000563,0.004613
1427.000620,0.008435
1428.000677,0.008435
1429.000734,0.011621
1430.000792,0.009710
1430.999849,0.009710
1431.999906,0.008435
1432.999963,0.007161
1434.000020,0.003976
1435.000077,0.006524
1435.999135,0.004613
1436.999192,0.007161
1438.000249,0.005250
1439.000306,0.005887
1440.000363,0.005887
1441.000421,0.005250
1442.000478,0.001427
1443.000535,0.003976
1444.000592,0.002701
1444.999650,0.002064
1446.000707,0.006524
1447.000764,0.008435
1448.000821,0.005250
1448.999878,0.088074
1449.999935,0.089985
1450.998992,0.089348
1451.999050,0.091259
1453.000107,0.086799
1453.999164,0.091259
1454.999221,0.089348
1456.000278,0.086162
1457.000336,0.089985
1457.999393,0.091259
1459.000450,0.093170
1459.999507,0.086162
1461.000565,0.086162
1461.999622,0.088711
1463.000679,0.089985
1464.000736,0.087436
1465.000793,0.085525
1466.000851,0.088711
1466.999907,0.088711
1467.999965,0.087436
1468.999022,0.087436
1469.999079,0.088711
1471.000136,0.088711
1471.999194,0.089985
1472.999251,0.089348
1473.999308,0.086162
1474.999365,0.088711
1476.000422,0.091259
1476.999480,0.088074
1478.000537,0.088074
1478.999594,0.085525
1480.000651,0.088074
1481.000709,0.089985
1482.000766,0.085525
1483.000823,0.086799
1483.999880,0.085525
1484.999937,0.085525
1485.999994,0.086799
1487.000051,0.083614
1488.000109,0.089348
1489.000166,0.086162
1490.000223,0.085525
1490.999280,0.088074
1492.000338,0.086162
1493.000395,0.088074
1493.999452,0.084251
1495.000509,0.086162
1496.000566,0.088711
1496.999623,0.088074
1497.999681,0.088074
1499.000738,0.088711
1500.000795,0.088074
1501.000853,0.090622
1501.999909,0.085525
1502.999967,0.084888
1504.000024,0.088711
1504.999081,0.089348
1505.999138,0.086162
1507.000196,0.086799
1507.999253,0.088074
1509.000310,0.088074
1509.999367,0.088711
1511.000424,0.089985
1512.000482,0.089985
1513.000539,0.086162
1513.999596,0.087436
1515.000653,0.088074
1516.000710,0.088711
1517.000768,0.086162
1518.000825,0.086162
1518.999882,0.086799
1519.999939,0.088074
1520.999996,0.085525
1522.000053,0.088074
1523.000111,0.088074
1524.000168,0.085525
1525.000225,0.088074
1525.999282,0.086799
1527.000340,0.088074
1528.000397,0.086799
1528.999454,0.088711
1529.999511,0.086799
1531.000568,0.086162
1531.999625,0.085525
1533.000683,0.084888
1534.000740,0.084888
1535.000797,0.088074
1536.000854,0.088074
1536.998911,0.087436
1537.999969,0.086799
1539.000026,0.084251
1539.999083,0.085525
1541.000140,0.088711
1542.000197,0.086799
1543.000255,0.088711
1544.000312,0.085525
1544.999369,0.086162
1546.000426,0.089985
1547.000484,0.085525
1548.000541,0.083614
1548.999598,0.083614
1549.999655,0.084251
1551.000712,0.083614
1552.000770,0.083614
1552.999826,0.084251
1553.998884,0.085525
1554.998941,0.085525
1555.998998,0.086162
1557.000055,0.083614
1558.000113,0.086799
1559.000170,0.084888
1560.000227,0.086162
1560.999284,0.085525
1562.000341,0.088074
1562.999399,0.087436
1563.999456,0.086162
1564.999513,0.086799
1566.000570,0.085525
1567.000628,0.085525
1568.000685,0.086162
1569.000742,0.088074
1569.999799,0.085525
1570.999856,0.086162
1571.999913,0.086162
1572.999970,0.084251
1574.000028,0.086162
1575.000085,0.088074
1576.000142,0.086162
1577.000199,0.085525
1578.000257,0.085525
1578.999314,0.088074
1580.000371,0.083614
1580.999428,0.082340
1582.000485,0.084888
1583.000543,0.086799
1584.000600,0.083614
1585.000657,0.085525
1586.000714,0.085525
1586.999771,0.086162
1588.000829,0.085525
1588.998886,0.085525
1589.999943,0.082340
1591.000000,0.084251
1591.999057,0.084251
1593.000114,0.082340
1593.999172,0.085525
1594.999229,0.082977
1596.000286,0.086162
1597.000343,0.084888
1598.000401,0.086799
1599.000458,0.085525
1600.000515,0.088074
1601.000572,0.086799
1601.999629,0.084888
1602.999686,0.085525
1604.000744,0.083614
1605.000801,0.083614
1606.000858,0.088074
1606.998915,0.085525
1607.999972,0.083614
1609.000030,0.087436
1609.999087,0.086162
1611.000144,0.083614
1612.000201,0.088711
1613.000258,0.086162
1614.000316,0.084888
1615.000373,0.083614
1616.000430,0.085525
1617.000487,0.084251
1617.999544,0.083614
1618.999601,0.084888
1620.000659,0.086162
1621.000716,0.086799
1621.999773,0.081703
1622.999830,0.084888
1623.999887,0.082977
1624.998945,0.082977
1625.999002,0.082977
1626.999059,0.084251
1628.000116,0.082977
1628.999174,0.084888
1630.000231,0.084888
1631.000288,0.081703
1632.000345,0.083614
1633.000402,0.085525
1634.000460,0.084888
1635.000517,0.084251
1636.000574,0.086162
1637.000631,0.083614
1637.999688,0.083614
1639.000745,0.085525
1640.000803,0.083614
1640.999860,0.085525
1641.999917,0.084251
1642.999974,0.084251
1644.000031,0.086162
1644.999089,0.085525
1645.999146,0.082977
1647.000203,0.083614
1648.000260,0.088074
1648.999318,0.082977
1650.000375,0.083614
1651.000432,0.084251
1652.000489,0.088711
1652.999546,0.084888
1653.999603,0.085525
1654.999660,0.086162
1655.999718,0.081703
1656.999775,0.085525
1657.999832,0.081703
1658.999889,0.085525
1659.998947,0.082977
1660.999004,0.082977
1661.999061,0.083614
1663.000118,0.082977
1664.000175,0.083614
1665.000233,0.082977
1666.000290,0.085525
1667.000347,0.086799
1668.000404,0.084888
1669.000462,0.081065
1670.000519,0.082340
1670.999576,0.086799
1671.999633,0.085525
1672.999690,0.082977
1674.000747,0.084888
1675.000804,0.083614
1675.999862,0.085525
1676.998919,0.082977
1677.998976,0.083614
1678.999033,0.084888
1680.000091,0.083614
1681.000148,0.084888
1682.000205,0.083614
1683.000262,0.084251
1683.999320,0.084888
1684.999376,0.083614
1686.000434,0.083614
1686.999491,0.082340
1687.999548,0.085525
1689.000606,0.084888
1690.000663,0.084251
1691.000720,0.082977
1692.000777,0.082977
1692.999834,0.086799
1693.998891,0.081703
1694.999949,0.079791
1696.000006,0.082977
1696.999063,0.079791
1698.000120,0.083614
1699.000177,0.084251
1700.000235,0.084251
1701.000292,0.084888
1702.000349,0.082977
1702.999406,0.082977
1704.000463,0.084888
1705.000521,0.084251
1705.999578,0.084888
1707.000635,0.083614
1708.000692,0.085525
1709.000749,0.085525
1710.000806,0.082340
1711.000864,0.084888
1711.999921,0.081703
1712.999978,0.080428
1714.000035,0.083614
1714.999093,0.083614
1715.999150,0.084888
1717.000207,0.083614
1718.000264,0.081065
1718.999321,0.083614
1720.000379,0.085525
1721.000436,0.084888
1721.999493,0.085525
1723.000550,0.084251
1723.999607,0.083614
1725.000665,0.081703
1726.000722,0.081703
1727.000779,0.080428
1728.000836,0.081065
1728.999893,0.081703
1729.999950,0.081065
1731.000008,0.083614
1731.999065,0.082977
1732.999122,0.080428
1734.000179,0.085525
1735.000237,0.084888
1736.000294,0.084888
1737.000351,0.083614
1738.000408,0.084251
1738.999465,0.081703
1740.000523,0.084888
1741.000580,0.082977
1741.999637,0.081703
1742.999694,0.082340
1743.999751,0.081703
1744.999808,0.084888
1746.000865,0.080428
1746.999923,0.081065
1747.999980,0.081703
1749.000037,0.081703
1749.999094,0.083614
1751.000152,0.083614
1752.000209,0.080428
1753.000266,0.082977
1754.000323,0.081065
1754.999380,0.085525
1755.999437,0.082977
1757.000495,0.085525
1758.000552,0.082977
1759.000609,0.084888
1760.000666,0.082340
1761.000723,0.083614
1761.999781,0.081065
1762.999838,0.080428
1763.999895,0.082340
1764.999952,0.084251
1766.000010,0.080428
1767.000067,0.082340
1768.000124,0.083614
1769.000181,0.083614
1770.000238,0.081065
1770.999295,0.081703
1771.999352,0.083614
1773.000410,0.081065
1773.999467,0.080428
1775.000525,0.081065
1776.000582,0.082977
1777.000639,0.083614
1777.999696,0.082977
1778.999753,0.083614
1780.000810,0.081065
1781.000867,0.082977
1781.999925,0.080428
1782.999982,0.083614
1784.000039,0.082977
1785.000096,0.082977
1785.999154,0.081703
1786.999211,0.081065
1788.000268,0.081065
1789.000325,0.082977
1789.999382,0.081065
1791.000440,0.084888
1792.000497,0.081065
1793.000554,0.081703
1794.000611,0.081065
1795.000668,0.079154
1796.000725,0.080428
1797.000782,0.081065
1797.999840,0.081065
1798.999897,0.079791
1799.998954,0.082977
1801.000011,0.079791
1802.000069,0.079791
1803.000126,0.080428
1804.000183,0.081065
1805.000240,0.079791
1806.000298,0.083614
1807.000355,0.079791
1808.000412,0.081703
1809.000469,0.081065
1810.000526,0.083614
1811.000584,0.084251
1812.000640,0.083614
1813.000698,0.081703
1814.000755,0.078517
1815.000812,0.081065
1816.000869,0.080428
1816.998927,0.081703
1817.999984,0.082340
1819.000041,0.078517
1820.000098,0.082977
1821.000155,0.081703
1822.000213,0.078517
1823.000270,0.079791
1824.000327,0.081065
1825.000384,0.080428
1826.000442,0.082340
1826.999498,0.078517
1828.000556,0.083614
1828.999613,0.080428
1830.000670,0.078517
1831.000727,0.077880
1832.000784,0.082977
1833.000842,0.081065
1833.999899,0.081065
1834.999956,0.079791
1836.000013,0.082340
1837.000071,0.081065
1838.000128,0.078517
1838.999185,0.079791
1840.000242,0.081065
1840.999299,0.084251
1841.999356,0.078517
1843.000414,0.080428
1844.001471,0.079154
1845.000528,0.080428
1846.001585,0.080428
1847.000642,0.080428
1848.001700,0.077880
1849.000757,0.077243
1850.000814,0.080428
1851.000871,0.081703
1851.999928,0.077880
1852.999986,0.079791
1854.000043,0.079791
1855.000100,0.077880
1856.000157,0.077880
1856.999214,0.077243
1858.000272,0.081065
1859.000329,0.080428
1860.000386,0.079791
1861.000443,0.079791
1862.000500,0.081703
1863.000557,0.081703
1864.000615,0.079791
1865.000672,0.077243
1865.999729,0.077243
1866.999786,0.081703
1868.000844,0.079791
1868.999901,0.081703
1869.999958,0.081065
1870.999015,0.078517
1871.999073,0.077880
1873.000130,0.079791
1874.000187,0.081065
1875.000244,0.076606
1876.000301,0.078517
1877.000358,0.077880
1878.000415,0.081065
1879.000473,0.079791
1880.000530,0.082340
1881.000587,0.079154
1881.999644,0.080428
1882.999701,0.080428
1884.000759,0.077880
1885.000816,0.081065
1886.000873,0.079154
1886.999930,0.079791
1887.999988,0.081065
1889.000045,0.079791
1890.000102,0.075969
1891.000159,0.081065
1892.000216,0.082340
1892.999273,0.078517
1894.000331,0.084251
1895.000388,0.078517
1896.000445,0.077243
1897.000502,0.079791
1898.000559,0.079791
1899.000617,0.081065
1900.000674,0.077880
1901.000731,0.075969
1902.000788,0.079154
1903.000845,0.078517
1903.998903,0.079791
1904.999960,0.080428
1905.999017,0.079154
1907.000074,0.077243
1908.000132,0.080428
1909.000189,0.077880
1910.000246,0.081065
1911.000303,0.077880
1911.999360,0.082977
1913.000417,0.081703
1914.000474,0.077880
1915.000532,0.075969
1916.000589,0.079791
1917.000646,0.075969
1917.999703,0.077880
1919.000761,0.077880
1920.000818,0.076606
1921.000875,0.077880
1921.998932,0.078517
1922.999990,0.078517
1924.000047,0.081703
1925.000104,0.077880
1925.999161,0.078517
1927.000218,0.078517
1927.999275,0.079791
1929.000333,0.077880
1930.000390,0.077880
1931.000447,0.081065
1932.000504,0.075969
1933.000561,0.079791
1934.000618,0.079791
1935.000676,0.081065
1936.000733,0.077880
1936.999790,0.077880
1938.000847,0.081065
1938.999905,0.077880
1939.999962,0.082340
1941.000019,0.075969
1941.999076,0.078517
1943.000134,0.078517
1944.000191,0.081065
1945.000248,0.077880
1946.000305,0.082977
1947.000362,0.076606
1948.000419,0.078517
1949.000476,0.076606
1950.000534,0.077880
1951.000591,0.077880
1951.999648,0.079791
1953.000705,0.075969
1954.000762,0.078517
1954.999820,0.076606
1955.998877,0.074694
1956.998934,0.077880
1957.999991,0.079154
1958.999048,0.080428
1960.000106,0.077880
1961.000163,0.077243
1962.000220,0.077880
1963.000278,0.081065
1963.999334,0.077880
1964.999392,0.081703
1966.000449,0.079791
1967.000506,0.077880
1968.000563,0.076606
1969.000620,0.075969
1969.999678,0.078517
1971.000735,0.077243
1972.000792,0.077880
1972.999849,0.079154
1973.999907,0.077880
1974.999964,0.075331
1975.999021,0.079791
1977.000078,0.078517
1978.000135,0.077880
1979.000193,0.078517
1980.000250,0.076606
1980.999307,0.081065
1982.000364,0.075969
1983.000421,0.077243
1983.999478,0.077880
1985.000535,0.079154
1986.000593,0.080428
1987.000650,0.075969
1988.000707,0.078517
1988.999764,0.077880
1989.999822,0.076606
1990.999879,0.074057
1991.999936,0.077880
1992.999993,0.077880
1994.000051,0.077880
1995.000107,0.079791
1996.000165,0.075969
1997.000222,0.077880
1998.000279,0.076606
1999.000336,0.075969
1999.999393,0.079791
2001.000451,0.075331
2001.999508,0.077880
2003.000565,0.075969
2003.999622,0.078517
2004.999680,0.077880
2005.999737,0.074057
2006.999794,0.076606
2007.999851,0.074057
2008.999908,0.076606
2009.999966,0.074694
2010.999022,0.075969
2011.999080,0.075969
2013.000137,0.074694
2014.000195,0.077243
2014.999251,0.077880
2016.000309,0.075969
2017.000366,0.072783
2018.000423,0.078517
2019.000480,0.074694
2020.000537,0.076606
2020.999595,0.076606
2021.999652,0.076606
2023.000709,0.077880
2024.000766,0.078517
2025.000823,0.076606
2025.999881,0.077880
2026.999938,0.077243
2027.998995,0.075331
2029.000052,0.074694
2029.999109,0.074694
2030.999166,0.076606
2032.000224,0.075969
2032.999281,0.075969
2034.000338,0.078517
2035.000395,0.078517
2036.000453,0.075969
2037.000510,0.075969
2037.999567,0.075969
2038.999624,0.075331
2040.000681,0.075331
2041.000739,0.079791
2041.999796,0.074694
2042.999853,0.075331
2043.999910,0.075969
2044.998967,0.075331
2046.000025,0.076606
2046.999082,0.074694
2048.000139,0.074694
2048.999196,0.075969
2049.999253,0.075969
2051.000310,0.073420
2052.000368,0.073420
2052.999425,0.074694
2054.000482,0.074057
2055.000539,0.075969
2056.000597,0.075331
2057.000654,0.075969
2057.999711,0.076606
2058.999768,0.075331
2060.000825,0.075331
2060.998882,0.075969
2061.999940,0.075969
2062.999997,0.077880
2064.000054,0.075331
2065.000111,0.075331
2066.000168,0.075969
2066.999226,0.077243
2067.999283,0.078517
2069.000340,0.075969
2070.000397,0.077880
2071.000454,0.074694
2072.000512,0.075969
2073.000569,0.074694
2074.000626,0.077880
2074.999683,0.074694
2076.000741,0.077880
2076.999798,0.077243
2078.000855,0.077880
2078.999912,0.075969
2079.999969,0.075331
2081.000027,0.072783
2082.000084,0.075969
2083.000141,0.074694
2083.999198,0.077243
2085.000255,0.077880
2085.999312,0.075331
2086.999370,0.080428
2088.000427,0.077880
2089.000484,0.075969
2090.000541,0.073420
2091.000598,0.075969
2091.999656,0.076606
2093.000713,0.076606
2094.000770,0.072783
2095.000827,0.076606
